### 0
# A_HV, A_LV, B, C 
1.0014447484216775,1.0004594879304816,0.44135751131238593,1.1855504424123018  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
-0.04287150252,0.9973996412386708,0.9999971676009808,0.9998986027286062,0.999922184889459
-0.0418277673,0.9974296638972808,0.9999971676009808,0.999902001519826,0.9999203884288268
-0.04078403208,0.997460253021148,0.9999971676009808,0.9999048338458428,0.9999177410131584
-0.03974029686,0.9974901812688822,0.9999971676009808,0.9999058723653822,0.9999148099458112
-0.03869656164,0.9975194486404836,0.9999971676009808,0.9999087046913988,0.9999129189346194
-0.03765282642,0.9975489048338368,0.9999971676009808,0.9999115370174152,0.9999111224739872
-0.0366090912,0.9975776057401812,0.9999971676009808,0.999914369343432,0.9999092314627954
-0.03556535598,0.9976064010574018,0.99999707318768,0.999915313452104,0.999905449440412
-0.0345216207599999,0.9976358572507552,0.99999707318768,0.9999181457781208,0.9999036529797798
-0.03347788554,0.9976644637462236,0.99999707318768,0.9999209781041372,0.999901761968588
-0.03243415032,0.9976928814199396,0.99999707318768,0.9999238104301538,0.9998999655079558
-0.0313904151,0.9977212046827794,0.99999707318768,0.9999243768953572,0.9998961834855724
-0.0303466798799999,0.9977488670694864,0.99999707318768,0.9999271148105064,0.999894859777738
-0.02930294466,0.9977772847432024,0.9999968843610786,0.9999285309735148,0.9998924014631888
-0.02825920944,0.997805513595166,0.9999966011211768,0.9999306080125936,0.9998911723059142
-0.02721547422,0.997833836858006,0.9999966011211768,0.999933345927743,0.9998870120812924
